Customer_ID,Cus_Fname,Cus_Lname,Cus_zipcode,Cus_city,Cus_State,Cus_Region ,Cus_Salary,Cus_Gender,Cus_Age,Cus_Style,Cus_Email,Cus_career,Cus_tel
4-509-0580-92,Aimee,Oneill,99503,Anchorage,Alaska,Western,"33,596.00",F,70,medium,Aimee.Oneill@ google.com,Actuary,1-021-795-619
6-820-6949-67,Camila,Mathis,74158,Tulsa,Oklahoma,Southwestern,"7,795.00",F,61,medium,Camila.Mathis@ google.com,Referee,1-707-733-706
3-715-4853-42,Sylvia,Mckee,46815,Fort Wayne,Indiana,MidWestern,"50,166.00",F,30,fast,Sylvia.Mckee@ google.com,Anthropologist,1-392-557-035
3-612-6154-44,Theresa,Best,23327,Chesapeake,Virginia,Southeastern,"24,665.00",M,50,slow,Theresa.Best@ google.com,Customer Service Representative,1-034-122-844
5-628-6819-88,Susan,Bradley,93389,Bakersfield,California,Western,"60,847.00",M,53,fast,Susan.Bradley@ google.com,Human Resources Assistant,1-155-705-230
3-432-3786-99,Brylee,Chapman,64108,Kansas City,Missouri,Southeastern,"5,413.00",M,45,slow,Brylee.Chapman@ google.com,Professional athlete,1-471-388-723
6-965-0671-99,Brittany,Hatfield,78040,Laredo,Texas,Southwestern,"62,686.00",F,28,slow,Brittany.Hatfield@ google.com,Artist,1-540-681-686
4-076-4787-41,Nola,Austin,94295,Sacramento,California,Western,"22,239.00",F,39,slow,Nola.Austin@ google.com,IT Manager,1-842-745-221
2-222-6896-71,Carissa,Waters,98684,Washington,District of Columbia,Northeastern,"53,334.00",F,27,slow,Carissa.Waters@ google.com,Mason,1-795-924-261
5-037-1974-64,Emerson,Herman,27717,Durham,North Carolina,Southeastern,"51,762.00",F,31,fast,Emerson.Herman@ google.com,Cost Estimator,1-330-334-221
0-027-7820-97,Tianna,Key,46816,Fort Wayne,Indiana,MidWestern,"39,134.00",M,28,medium,Tianna.Key@ google.com,Clinical Laboratory Technician,1-063-500-766
4-540-2200-49,Kayla,Rose,32810,Orlando,Florida,Southeastern,"67,509.00",M,36,medium,Kayla.Rose@ google.com,Referee,1-748-296-085
2-759-8352-73,Kendra,Delgado,80014,Denver,Colorado,Western,"63,889.00",F,30,medium,Kendra.Delgado@ google.com,Medical Assistant,1-017-710-008
5-927-2779-65,Amaya,English,23503,Norfolk,Virginia,Southeastern,"9,612.00",F,44,fast,Amaya.English@ google.com,Psychologist,1-078-605-236
1-324-6101-33,Alma,Melendez,21297,Baltimore,Maryland,Northeastern,"52,617.00",F,41,slow,Alma.Melendez@ google.com,High School Teacher,1-610-914-534
0-274-7629-20,Mia,Malone,93387,Bakersfield,California,Western,"15,075.00",F,27,fast,Mia.Malone@ google.com,Mathematician,1-762-220-207
5-037-6777-75,Rosemary,Stone,33142,Hialeah,Florida,Southeastern,"7,180.00",M,42,medium,Rosemary.Stone@ google.com,Medical Assistant,1-963-352-381
5-855-8217-17,Isabella,Heath,68109,Omaha,Nebraska,MidWestern,"30,811.00",M,64,slow,Isabella.Heath@ google.com,Market Research Analyst,1-576-643-597
2-768-3292-61,Karlie,Prince,22230,Arlington,Virginia,Southeastern,"19,610.00",M,66,slow,Karlie.Prince@ google.com,Preschool Teacher,1-464-811-596
2-966-9393-98,Zoey,Chung,73064,Oklahoma City,Oklahoma,Southwestern,"67,954.00",M,28,slow,Zoey.Chung@ google.com,Registered Nurse,1-462-264-682
0-956-5828-49,Cassie,Garrison,53794,Madison,Wisconsin,MidWestern,"7,103.00",F,40,fast,Cassie.Garrison@ google.com,Court Reporter,1-913-030-225
1-279-0186-15,Amari,Lam,70032,New Orleans,Louisiana,Southeastern,"68,295.00",F,57,medium,Amari.Lam@ google.com,Landscape Architect,1-908-560-290
4-422-4700-59,Alana,Sampson,79923,El Paso,Texas,Southwestern,"64,891.00",M,49,medium,Alana.Sampson@ google.com,Housekeeper,1-788-331-748
3-407-5322-21,Natalee,Lee,22244,Arlington,Virginia,Southeastern,"52,601.00",M,51,fast,Natalee.Lee@ google.com,Surveyor,1-231-685-516
6-890-9057-45,Kathy,Washington,14280,Buffalo,New York,Northeastern,"36,450.00",M,57,medium,Kathy.Washington@ google.com,Anthropologist,1-220-148-726
7-395-9713-19,Lexi,Holder,38113,Memphis,Tennessee,Southeastern,"46,869.00",F,50,fast ,Lexi.Holder@ google.com,Urban Planner,1-362-588-118
8-263-8943-57,Nataly,Warren,7102,Newark,New Jersey,Northeastern,"24,657.00",F,26,fast,Nataly.Warren@ google.com,Actor,1-152-565-990
4-978-5964-51,Maritza,Tate,73097,Oklahoma City,Oklahoma,Southwestern,"27,783.00",F,29,slow,Maritza.Tate@ google.com,Interpreter & Translator,1-252-815-767
5-732-7293-33,Penelope,Alvarez,95116,San Jose,California,Western,"9,052.00",M,49,slow,Penelope.Alvarez@ google.com,Dentist,1-694-697-659
9-334-3875-58,Alena,Mcpherson,22209,Arlington,Virginia,Southeastern,"37,531.00",F,39,slow,Alena.Mcpherson@ google.com,Social Worker,1-172-852-790
6-965-3037-81,Amiyah,Morales,70898,Baton Rouge,Louisiana,Southeastern,"53,899.00",F,39,fast,Amiyah.Morales@ google.com,Telemarketer,1-369-841-273
4-206-3870-62,Danielle,Wilkins,85216,Mesa,Arizona,Southwestern,"12,500.00",M,26,medium,Danielle.Wilkins@ google.com,Childcare worker,1-406-245-939
5-491-7717-68,Alexandria,Walters,63188,St. Louis,Missouri,Southeastern,"6,051.00",M,59,medium,Alexandria.Walters@ google.com,Mechanical Engineer,1-527-642-936
1-860-7070-22,Kyra,Frazier,33013,Hialeah,Florida,Southeastern,"42,197.00",M,61,fast,Kyra.Frazier@ google.com,Massage Therapist,1-992-321-382
8-371-4690-06,Jaelyn,Wolfe,43666,Toledo,Ohio,MidWestern,"67,161.00",M,28,medium,Jaelyn.Wolfe@ google.com,High School Teacher,1-334-242-216
3-068-7198-09,Gianna,Cantu,11363,North Hempstead,New York,Northeastern,"40,446.00",F,54,medium,Gianna.Cantu@ google.com,Dentist,1-988-470-347
0-168-2983-08,Cailyn,Garner,74135,Tulsa,Oklahoma,Southwestern,"25,095.00",F,60,medium,Cailyn.Garner@ google.com,Actor,1-645-746-463
4-944-5621-09,Layla,Sheppard,27545,Raleigh,North Carolina,Southeastern,"45,674.00",M,30,fast,Layla.Sheppard@ google.com,Anthropologist,1-484-162-119
8-874-5260-99,Kailey,Allison,92850,Anaheim,California,Western,"64,727.00",F,66,slow,Kailey.Allison@ google.com,Drafter,1-363-096-274
8-379-0276-12,Christina,Clarke,23507,Norfolk,Virginia,Southeastern,"66,558.00",M,45,fast,Christina.Clarke@ google.com,Database administrator,1-222-201-710
3-365-4064-23,Cristal,Gibbs,85214,Mesa,Arizona,Southwestern,"7,726.00",M,31,medium,Cristal.Gibbs@ google.com,Budget analyst,1-818-951-833
5-911-1510-91,Ellen,Ross,37080,Nashville-Davidson,Tennessee,Southeastern,"31,235.00",F,51,medium,Ellen.Ross@ google.com,Construction Manager,1-131-620-669
4-632-6077-97,Azul,Vasquez,87193,Albuquerque,New Mexico,Southwestern,"66,263.00",M,41,fast,Azul.Vasquez@ google.com,Middle School Teacher,1-075-571-457
8-859-6337-74,Mollie,Simpson,23323,Chesapeake,Virginia,Southeastern,"35,947.00",M,28,medium,Mollie.Simpson@ google.com,Landscaper & Groundskeeper,1-626-348-530
9-244-8085-01,Jaycee,Hopkins,68502,Lincoln,Nebraska,MidWestern,"21,072.00",F,30,fast ,Jaycee.Hopkins@ google.com,Receptionist,1-516-828-441
2-267-6301-09,Ashtyn,Mcdowell,92427,San Bernardino,California,Western,"54,040.00",M,56,fast,Ashtyn.Mcdowell@ google.com,Elementary School Teacher,1-752-497-698
0-672-9722-67,Ava,Shepherd,48204,Detroit,Michigan,MidWestern,"30,802.00",M,48,slow,Ava.Shepherd@ google.com,Court Reporter,1-045-045-818
2-637-0354-09,Ciara,Schroeder,33014,Hialeah,Florida,Southeastern,"53,415.00",F,65,medium,Ciara.Schroeder@ google.com,Executive Assistant,1-428-386-244
1-758-7123-64,Marlie,Stevens,74136,Tulsa,Oklahoma,Southwestern,"46,702.00",F,36,fast,Marlie.Stevens@ google.com,Substance Abuse Counselor,1-718-056-325
5-375-3210-63,Lola,Barry,46825,Fort Wayne,Indiana,MidWestern,"27,011.00",M,60,slow,Lola.Barry@ google.com,Substance Abuse Counselor,1-427-117-989
7-145-4533-70,Marisa,Brock,85244,Chandler,Arizona,Southwestern,"53,180.00",M,36,fast,Marisa.Brock@ google.com,Auto Mechanic,1-931-106-912
8-971-7587-63,Johanna,Haney,80123,Denver,Colorado,Western,"22,041.00",M,40,slow,Johanna.Haney@ google.com,Maintenance & Repair Worker,1-985-922-858
0-375-8332-22,Micah,Nielsen,55414,Minneapolis,Minnesota,MidWestern,"37,961.00",M,48,slow,Micah.Nielsen@ google.com,Event Planner,1-723-046-028
9-203-4101-91,Elliana,Gallagher,91911,Chula Vista,California,Western,"31,098.00",F,70,slow,Elliana.Gallagher@ google.com,Auto Mechanic,1-239-359-556
6-408-5218-82,Justice,Mccann,78299,San Antonio,Texas,Southwestern,"39,953.00",F,61,slow,Justice.Mccann@ google.com,Real Estate Agent,1-822-474-001
0-203-9171-82,Anne,Cisneros,31193,Atlanta,Georgia,Southeastern,"66,382.00",M,30,fast,Anne.Cisneros@ google.com,Bookkeeping clerk,1-221-946-645
8-319-7277-52,Kelsie,Ferrell,38109,Memphis,Tennessee,Southeastern,"69,547.00",F,57,medium,Kelsie.Ferrell@ google.com,Teacher Assistant,1-986-068-905
6-645-3688-14,Ayanna,Barrett,32266,Jacksonville,Florida,Southeastern,"34,678.00",M,69,medium,Ayanna.Barrett@ google.com,Hairdresser,1-745-827-212
3-986-8218-94,Kadence,Luna,93888,Fresno,California,Western,"5,433.00",M,67,medium,Kadence.Luna@ google.com,Marketing Manager,1-898-566-366
6-318-3224-22,Akira,Howell,89183,Henderson,Nevada,Western,"31,387.00",F,54,fast,Akira.Howell@ google.com,Computer Programmer,1-346-271-997
7-899-3529-51,Leah,Glover,92522,Riverside,California,Western,"65,460.00",M,37,slow,Leah.Glover@ google.com,Court Reporter,1-239-300-010
6-327-2406-61,Matilda,Calhoun,46855,Fort Wayne,Indiana,MidWestern,"63,620.00",M,42,fast,Matilda.Calhoun@ google.com,Recreational Therapist,1-552-650-275
7-655-1942-65,Rayne,Blevins,2123,Boston,Massachusetts,New England,"33,257.00",F,36,medium,Rayne.Blevins@ google.com,Physicist,1-743-900-244
5-067-6821-53,Kenley,Odom,78298,San Antonio,Texas,Southwestern,"52,910.00",F,62,slow,Kenley.Odom@ google.com,Massage Therapist,1-666-930-463
0-768-5939-28,Jimena,Wallace,70894,Baton Rouge,Louisiana,Southeastern,"49,593.00",F,32,slow,Jimena.Wallace@ google.com,Paralegal,1-353-636-930
5-701-6117-42,Jasmin,Rivas,43260,Columbus,Ohio,MidWestern,"15,163.00",M,44,slow,Jasmin.Rivas@ google.com,HR Specialist,1-160-622-843
7-119-8522-34,Kiara,Cooley,64120,Kansas City,Missouri,Southeastern,"55,273.00",M,64,fast,Kiara.Cooley@ google.com,Architect,1-145-959-241
6-390-7207-99,Arielle,Cohen,73101,Oklahoma City,Oklahoma,Southwestern,"56,429.00",M,65,medium,Arielle.Cohen@ google.com,Receptionist,1-343-916-197
5-290-2889-61,Ireland,Ball,14650,Rochester,New York,Northeastern,"57,727.00",F,56,medium,Ireland.Ball@ google.com,Janitor,1-802-022-920
1-619-3329-25,Autumn,Logan,38197,Memphis,Tennessee,Southeastern,"50,582.00",M,55,fast,Autumn.Logan@ google.com,Surveyor,1-906-451-699
4-347-5790-05,Clarissa,Clark,68197,Omaha,Nebraska,MidWestern,"27,913.00",F,44,medium,Clarissa.Clark@ google.com,Physicist,1-262-298-171
4-685-2183-75,Liliana,Owen,55133,St. Paul,Minnesota,MidWestern,"14,718.00",F,35,fast ,Liliana.Owen@ google.com,Editor,1-574-970-224
2-679-3231-20,Jocelynn,Molina,83701,Boise,Idaho,Western,"53,153.00",M,45,fast,Jocelynn.Molina@ google.com,Referee,1-227-068-297
7-254-4476-33,Denisse,Parker,31126,Atlanta,Georgia,Southeastern,"10,241.00",F,49,slow,Denisse.Parker@ google.com,Clinical Laboratory Technician,1-200-442-951
4-957-3429-87,Jazlene,Anthony,98199,Seattle,Washington,Northeastern,"67,137.00",M,54,slow,Jazlene.Anthony@ google.com,Computer Support Specialist,1-817-179-138
2-065-6170-80,Eve,Bush,70884,Baton Rouge,Louisiana,Southeastern,"23,193.00",M,47,slow,Eve.Bush@ google.com,High School Teacher,1-385-634-698
1-451-1226-10,Dulce,Hartman,80208,Denver,Colorado,Western,"21,508.00",F,42,fast,Dulce.Hartman@ google.com,Fitness Trainer,1-575-238-944
0-275-4843-64,Taniya,Holden,91932,San Diego,California,Western,"42,728.00",M,50,medium,Taniya.Holden@ google.com,Teacher Assistant,1-632-486-733
6-768-1826-49,India,Combs,77001,Houston,Texas,Southwestern,"38,960.00",M,61,medium,India.Combs@ google.com,Maintenance & Repair Worker,1-255-075-666
5-730-7130-42,Mireya,Fuentes,22215,Arlington,Texas,Southwestern,"50,597.00",F,39,fast,Mireya.Fuentes@ google.com,Urban Planner,1-572-635-234
4-971-5754-96,Lainey,Cooke,33011,Hialeah,Florida,Southeastern,"49,963.00",F,48,medium,Lainey.Cooke@ google.com,Painter,1-771-297-294
2-001-5366-65,Estrella,Murray,37152,Nashville-Davidson,Tennessee,Southeastern,"38,536.00",F,54,medium,Estrella.Murray@ google.com,Cashier,1-367-541-205
6-412-7084-50,Hillary,Porter,36101,Montgomery,Alabama,Southeastern,"45,348.00",M,41,medium,Hillary.Porter@ google.com,Software Developer,1-826-824-849
9-265-3364-71,Tara,Fox,85775,Tucson,Arizona,Southwestern,"25,346.00",M,69,fast,Tara.Fox@ google.com,High School Teacher,1-796-343-855
2-960-5558-87,Denise,Gentry,85745,Tucson,Arizona,Southwestern,"41,255.00",M,38,slow,Denise.Gentry@ google.com,Economist,1-304-244-473
1-711-8231-53,Brooke,Kane,80019,Denver,Colorado,Western,"32,402.00",F,44,fast,Brooke.Kane@ google.com,Recreation & Fitness Worker,1-529-040-916
8-461-9117-88,Liberty,Foley,73099,Oklahoma City,Oklahoma,Southwestern,"28,757.00",F,33,medium,Liberty.Foley@ google.com,Food Scientist,1-590-501-001
7-460-0284-06,Savanna,Lewis,67211,Wichita,Kansas,MidWestern,"9,361.00",F,63,medium,Savanna.Lewis@ google.com,Historian,1-651-445-446
4-439-7246-44,Virginia,Boone,95605,Sacramento,California,Western,"52,705.00",F,63,fast,Virginia.Boone@ google.com,IT Manager,1-597-616-803
2-947-1901-65,Alisa,Maxwell,85383,Phoenix,Arizona,Southwestern,"19,956.00",M,35,medium,Alisa.Maxwell@ google.com,Physicist,1-587-204-436
9-131-1635-68,Delilah,Mcknight,87191,Albuquerque,New Mexico,Southwestern,"65,127.00",M,70,fast ,Delilah.Mcknight@ google.com,HR Specialist,1-659-682-148
9-654-8892-84,Aniyah,Mcintosh,43681,Toledo,Ohio,MidWestern,"27,305.00",M,32,fast,Aniyah.Mcintosh@ google.com,Speech-Language Pathologist,1-062-408-077
4-782-1112-56,Brynn,Adams,46859,Fort Wayne,Indiana,MidWestern,"23,028.00",M,61,slow,Brynn.Adams@ google.com,Fitness Trainer,1-573-344-878
5-119-9710-08,Talia,Webb,60602,Chicago,Illinois,MidWestern,"45,260.00",F,49,medium,Talia.Webb@ google.com,Medical Assistant,1-365-396-685
6-337-9936-37,Cherish,Brewer,85274,Mesa,Arizona,Southwestern,"8,997.00",F,29,fast,Cherish.Brewer@ google.com,Actor,1-031-012-996
4-410-9011-39,Karly,Dean,74137,Tulsa,Oklahoma,Southwestern,"43,517.00",M,45,slow,Karly.Dean@ google.com,Compliance Officer,1-667-435-910
2-331-9948-75,Serena,Rodriguez,92831,Anaheim,California,Western,"30,917.00",M,50,fast,Serena.Rodriguez@ google.com,Automotive mechanic,1-256-451-188
8-271-5944-96,Precious,Foster,98195,Seattle,Washington,Northeastern,"48,479.00",M,67,medium,Precious.Foster@ google.com,Maintenance & Repair Worker,1-382-161-047
6-353-0220-58,Kinley,Koch,83705,Boise,Idaho,Western,"37,158.00",M,37,slow,Kinley.Koch@ google.com,Substance Abuse Counselor,1-638-859-552
7-454-7817-23,Anastasia,Mosley,95397,Modesto,California,Western,"14,605.00",M,60,slow,Anastasia.Mosley@ google.com,Lawyer,1-824-341-881
9-812-6873-68,Keyla,Huerta,80046,Aurora,Colorado,Western,"58,226.00",M,32,slow,Keyla.Huerta@ google.com,Patrol Officer,1-001-636-598
6-247-3016-53,Danica,Thornton,27707,Durham,North Carolina,Southeastern,"32,084.00",M,57,slow,Danica.Thornton@ google.com,Physical Therapist,1-812-846-929
4-240-8667-64,Audrey,Li,7395,Jersey City,New Jersey,Northeastern,"50,600.00",F,62,fast,Audrey.Li@ google.com,Paralegal,1-132-105-995
6-348-8755-55,Braelyn,Osborn,11507,North Hempstead,New York,Northeastern,"13,271.00",F,63,medium,Braelyn.Osborn@ google.com,Housekeeper,1-657-507-019
5-148-5005-91,Ashly,Hickman,70043,New Orleans,Louisiana,Southeastern,"44,883.00",M,26,medium,Ashly.Hickman@ google.com,Urban Planner,1-151-506-056
9-886-7809-97,Carolyn,Sherman,33132,Miami,Florida,Southeastern,"60,146.00",M,36,medium,Carolyn.Sherman@ google.com,Compliance Officer,1-239-760-451
4-102-3968-22,Veronica,Navarro,55407,Minneapolis,Minnesota,MidWestern,"49,967.00",F,70,fast,Veronica.Navarro@ google.com,Social Worker,1-999-511-717
8-973-1144-67,Alani,Wolf,27706,Durham,North Carolina,Southeastern,"28,345.00",M,43,slow,Alani.Wolf@ google.com,Designer,1-345-251-317
4-754-5720-73,Madalyn,Kaufman,19184,Philadelphia,Pennsylvania,Northeastern,"43,042.00",F,59,fast,Madalyn.Kaufman@ google.com,Computer Hardware Engineer,1-699-833-812
4-156-4416-86,Kathleen,Burnett,93312,Bakersfield,California,Western,"56,858.00",M,62,medium,Kathleen.Burnett@ google.com,Judge,1-824-876-985
0-571-8615-57,Esmeralda,Dunlap,78701,Austin,Texas,Southwestern,"51,709.00",F,56,slow,Esmeralda.Dunlap@ google.com,Childcare worker,1-541-933-502
4-930-7872-91,Lacey,Spears,19185,Philadelphia,Pennsylvania,Northeastern,"8,133.00",F,27,slow,Lacey.Spears@ google.com,Electrician,1-290-898-082
2-638-5625-32,Rachel,Bullock,95812,Sacramento,California,Western,"62,159.00",M,60,slow,Rachel.Bullock@ google.com,Zoologist,1-876-082-417
8-772-0158-58,Jessie,Dodson,23465,Virginia Beach,Virginia,Southeastern,"49,763.00",F,27,fast,Jessie.Dodson@ google.com,Elementary School Teacher,1-558-150-505
2-733-8568-38,Rachael,Chavez,14652,Rochester,New York,Northeastern,"65,867.00",M,66,medium,Rachael.Chavez@ google.com,Fitness Trainer,1-651-260-194
7-586-5929-44,Victoria,Murphy,85745,Tucson,Arizona,Southwestern,"21,901.00",M,44,medium,Victoria.Murphy@ google.com,Computer Support Specialist,1-355-983-072
2-281-5004-92,Samara,Powers,7310,Jersey City,New Jersey,Northeastern,"62,207.00",M,60,fast,Samara.Powers@ google.com,Editor,1-339-942-954
1-244-5044-46,Dylan,Meza,33133,Miami,Florida,Southeastern,"38,410.00",F,33,medium,Dylan.Meza@ google.com,Telemarketer,1-123-535-423
5-562-6357-02,Olivia,Zavala,95358,Modesto,California,Western,"41,698.00",F,58,fast ,Olivia.Zavala@ google.com,Loan Officer,1-318-375-963
1-515-9376-96,Haven,Lynch,78043,Laredo,Texas,Southwestern,"47,238.00",F,42,fast,Haven.Lynch@ google.com,Elementary School Teacher,1-351-350-327
2-003-7591-63,Anya,Monroe,85353,Phoenix,Arizona,Southwestern,"16,684.00",F,32,slow,Anya.Monroe@ google.com,Computer Hardware Engineer,1-059-774-646
7-195-9903-54,Tatiana,Mcguire,83709,Boise,Idaho,Western,"15,020.00",F,63,slow,Tatiana.Mcguire@ google.com,Public Relations Specialist,1-243-374-486
4-063-9390-47,Karli,Wilson,53793,Madison,Wisconsin,MidWestern,"41,788.00",F,28,slow,Karli.Wilson@ google.com,Artist,1-570-592-826
6-207-3589-35,Dahlia,Rojas,78045,Laredo,Texas,Southwestern,"51,540.00",F,39,fast,Dahlia.Rojas@ google.com,Drafter,1-879-884-215
2-778-3525-51,Payten,Dillon,44315,Akron,Ohio,MidWestern,"23,380.00",F,57,fast,Payten.Dillon@ google.com,Marketing Manager,1-689-056-308
3-954-6208-33,Tia,Cline,55415,Minneapolis,Minnesota,MidWestern,"16,924.00",F,60,fast,Tia.Cline@ google.com,Respiratory Therapist,1-753-285-694
5-883-6654-77,Alexus,Shannon,11721,Huntington,New York,Northeastern,"60,352.00",F,55,fast,Alexus.Shannon@ google.com,Librarian,1-769-632-692
2-488-8340-39,Jaylen,Salazar,53791,Madison,Wisconsin,MidWestern,"67,466.00",M,59,slow,Jaylen.Salazar@ google.com,Veterinarian,1-821-435-848
3-363-4702-95,Madisyn,Lin,53225,Milwaukee,Wisconsin,MidWestern,"31,011.00",M,58,slow,Madisyn.Lin@ google.com,Chemist,1-130-919-186
6-101-4628-77,Cierra,Stark,55119,St. Paul,Minnesota,MidWestern,"66,850.00",F,42,slow,Cierra.Stark@ google.com,Registered Nurse,1-005-263-217
4-010-3164-72,Giselle,Johns,27560,Raleigh,North Carolina,Southeastern,"50,086.00",M,66,fast,Giselle.Johns@ google.com,Construction Manager,1-660-854-234
4-862-8065-12,Evie,Frey,11724,Huntington,New York,Northeastern,"13,989.00",M,49,medium,Evie.Frey@ google.com,Automotive mechanic,1-375-567-717
4-898-2726-75,Shannon,Villanueva,78296,San Antonio,Texas,Southwestern,"30,545.00",F,33,medium,Shannon.Villanueva@ google.com,Diagnostic Medical Sonographer,1-370-993-449
5-288-7639-36,Iliana,Sims,78413,Corpus Christi,Texas,Southwestern,"65,866.00",F,60,fast,Iliana.Sims@ google.com,Massage Therapist,1-516-267-892
4-703-8686-32,Sydney,Bright,23464,Virginia Beach,Virginia,Southeastern,"15,429.00",M,33,medium,Sydney.Bright@ google.com,Clinical Laboratory Technician,1-358-407-644
8-641-4235-51,Michelle,Rangel,93314,Bakersfield,California,Western,"16,437.00",M,26,fast ,Michelle.Rangel@ google.com,Coach,1-348-948-641
7-975-0991-12,Shiloh,Skinner,37135,Nashville-Davidson,Tennessee,Southeastern,"35,814.00",M,43,fast,Shiloh.Skinner@ google.com,Janitor,1-478-421-157
8-987-9392-36,Bryanna,Arellano,87122,Albuquerque,New Mexico,Southwestern,"58,870.00",M,69,slow,Bryanna.Arellano@ google.com,Reporter,1-904-926-861
2-769-6598-58,Bailee,Sanders,53782,Madison,Wisconsin,MidWestern,"57,140.00",F,50,slow,Bailee.Sanders@ google.com,Epidemiologist,1-956-651-864
0-121-4727-72,Delaney,Farmer,64660,Oakland,California,Western,"28,012.00",F,55,slow,Delaney.Farmer@ google.com,Farmer,1-074-011-626
9-949-4410-32,Ansley,Ingram,55483,Minneapolis,Minnesota,MidWestern,"67,328.00",M,56,fast,Ansley.Ingram@ google.com,Chemist,1-978-944-800
6-785-7429-50,Amirah,Byrd,15295,Pittsburgh,Pennsylvania,Northeastern,"61,458.00",F,70,medium,Amirah.Byrd@ google.com,Real Estate Agent,1-081-573-604
5-323-5005-90,Lesly,Adkins,22219,Arlington,Virginia,Southeastern,"40,717.00",M,47,medium,Lesly.Adkins@ google.com,Childcare worker,1-023-127-115
4-888-0009-23,Keely,Duke,80970,Colorado Springs,Colorado,Western,"37,682.00",M,56,fast,Keely.Duke@ google.com,Actuary,1-399-242-513
6-016-5109-95,Kennedi,Ayala,21290,Baltimore,Maryland,Northeastern,"30,686.00",F,49,medium,Kennedi.Ayala@ google.com,Electrician,1-546-493-213
4-013-9127-24,Macy,Nelson,67232,Wichita,Kansas,MidWestern,"31,917.00",M,46,medium,Macy.Nelson@ google.com,Telemarketer,1-572-500-341
2-569-1424-02,Callie,Moore,21287,Baltimore,Maryland,Northeastern,"66,587.00",M,30,medium,Callie.Moore@ google.com,Civil Engineer,1-734-280-176
0-055-3313-99,Avery,Jacobson,48208,Detroit,Michigan,MidWestern,"5,627.00",F,38,fast,Avery.Jacobson@ google.com,Market Research Analyst,1-207-124-334
4-484-5690-62,Moriah,Aguilar,98685,Washington,District of Columbia,Northeastern,"50,937.00",F,56,slow,Moriah.Aguilar@ google.com,School Psychologist,1-156-972-952
8-158-8667-70,Whitney,Gibson,22204,Arlington,Virginia,Southeastern,"21,992.00",F,45,fast,Whitney.Gibson@ google.com,Veterinarian,1-957-376-431
5-393-4067-67,Dakota,Baker,85246,Chandler,Arizona,Southwestern,"11,035.00",M,26,medium,Dakota.Baker@ google.com,Mechanical Engineer,1-047-760-959
3-872-1151-51,Hazel,Swanson,68503,Lincoln,Nebraska,MidWestern,"51,701.00",M,40,slow,Hazel.Swanson@ google.com,Landscape Architect,1-976-148-869
3-393-3326-73,Zoe,Joseph,90831,Long Beach,California,Western,"67,801.00",M,68,slow,Zoe.Joseph@ google.com,Surveyor,1-327-242-815
9-953-6670-41,Leila,Rowland,53220,Milwaukee,Wisconsin,MidWestern,"25,980.00",F,69,slow,Leila.Rowland@ google.com,Construction Manager,1-735-572-890
4-789-4020-83,Kyleigh,Banks,75089,Garland,Texas,Southwestern,"29,776.00",F,46,slow,Kyleigh.Banks@ google.com,Dentist,1-157-379-401
6-494-2042-48,Kasey,Pugh,15290,Pittsburgh,Pennsylvania,Northeastern,"55,363.00",F,46,fast,Kasey.Pugh@ google.com,Personal Care Aide,1-691-671-416
4-001-8750-15,Samantha,Henson,76115,Fort Worth,Texas,Southwestern,"18,222.00",F,44,medium,Samantha.Henson@ google.com,Computer Systems Analyst,1-527-024-013
7-858-7145-85,Stephany,Dunn,85339,Phoenix,Arizona,Southwestern,"12,543.00",M,32,medium,Stephany.Dunn@ google.com,Systems Analyst,1-873-196-108
8-976-8412-33,Jolie,Norris,89165,Henderson,Nevada,Western,"50,274.00",M,68,medium,Jolie.Norris@ google.com,Hairdresser,1-375-192-719
0-186-6106-86,Mary,Johnston,11106,New York,New York,Northeastern,"62,574.00",M,69,fast,Mary.Johnston@ google.com,Loan Officer,1-040-474-571
7-200-7853-60,Angel,Glenn,98106,Washington,District of Columbia,Northeastern,"10,574.00",M,52,slow,Angel.Glenn@ google.com,Insurance Agent,1-285-864-140
5-056-1062-57,Janessa,Powell,35296,Birmingham,Alabama,Southeastern,"33,935.00",F,39,fast,Janessa.Powell@ google.com,Human Resources Assistant,1-686-255-160
9-518-4849-94,Kennedy,Williams,27438,Greensboro,North Carolina,Southeastern,"56,589.00",F,43,medium,Kennedy.Williams@ google.com,Systems Analyst,1-421-207-604
0-346-8862-26,Selina,Barajas,94163,San Francisco,California,Western,"68,797.00",M,45,slow,Selina.Barajas@ google.com,Physicist,1-036-131-187
1-289-4843-84,Aracely,Carlson,48212,Detroit,Michigan,MidWestern,"22,478.00",M,31,slow,Aracely.Carlson@ google.com,Budget analyst,1-195-050-778
6-671-4237-09,Cindy,Burch,95357,Modesto,California,Western,"47,983.00",M,47,slow,Cindy.Burch@ google.com,Logistician,1-657-662-677
6-450-8490-63,Willow,Mooney,53207,Milwaukee,Wisconsin,MidWestern,"17,067.00",F,56,fast,Willow.Mooney@ google.com,Veterinarian,1-987-802-107
7-310-1805-91,Kelly,Collier,85225,Chandler,Arizona,Southwestern,"63,983.00",F,38,medium,Kelly.Collier@ google.com,Historian,1-471-813-111
3-890-9808-37,Juliette,Fitzpatrick,80211,Denver,Colorado,Western,"29,031.00",F,55,medium,Juliette.Fitzpatrick@ google.com,Auto Mechanic,1-134-902-960
